,Date,Govt,ESG,Shariah,Net,Adjusted
72,2021-04-19,30855.435633729114,253013.29793348734,30261.186672895954,314129.9202401124,False
73,2021-04-20,30997.64706110623,251580.5753490878,30321.64858433031,312899.87099452433,False
74,2021-04-21,31059.864560583716,254198.04930135625,30397.22597362326,315655.13983556326,False
75,2021-04-22,31195.40982730253,252296.93664128755,30442.572407199026,313934.9188757891,False
76,2021-04-23,31122.08206006121,254776.64880659452,30412.34145148185,316311.07231813757,False
77,2021-04-26,31677.510114359877,253432.1008300287,31675.847905046594,316785.4588494352,True
78,2021-04-27,31401.186917309115,252994.48874139495,31455.43942061784,315851.1150793219,False
79,2021-04-28,31571.271906469847,252573.17488471835,31571.646860589808,315716.093651778,True
80,2021-04-29,31477.96677072666,253830.84603049638,31477.356227855347,316786.1690290784,False
81,2021-04-30,31515.288802880168,252122.00239128887,31515.288802880168,315152.5799970492,True
82,2021-05-03,31488.01071101386,252860.5609314391,31374.24574011243,315722.8173825654,False
83,2021-05-04,31404.536358554415,251235.42835939702,31404.536358554415,314044.50107650587,True
84,2021-05-05,31465.56380695894,251724.6954927188,31465.39531123072,314655.6546109085,True
85,2021-05-06,31517.371951247005,253395.0105612553,31449.709670497305,316362.0921829996,False
86,2021-05-07,31859.61300925471,254886.87607746368,31859.949846285694,318606.4389330041,True
87,2021-05-10,31536.966637473848,252485.37231998864,31764.75079296014,315787.08975042263,False
88,2021-05-11,31312.776822156713,250501.1693658824,31312.776822156713,313126.7230101959,True
89,2021-05-12,30983.745892326693,244624.0686005327,31187.33755596881,306795.15204882814,False
90,2021-05-13,31031.729569593575,247658.29271659697,31485.255813165088,310175.27809935564,False
91,2021-05-14,31321.916570207548,251430.57134737956,31485.255813165088,314237.7437307522,False
92,2021-05-17,31255.653396839003,250309.82189910358,31359.81654697718,312925.2918429198,False
93,2021-05-18,31175.680601394204,248287.00582172742,31375.49645525067,310838.18287837226,False
94,2021-05-19,31100.27767997483,247521.6159546121,31234.37728078928,309856.2709153762,False
95,2021-05-20,31356.190625398176,250856.5289470431,31422.536180071133,313635.25575251237,False
96,2021-05-21,31364.573799558082,250916.3720410175,31364.561913859838,313645.5077544354,True
97,2021-05-24,31622.32090799555,252981.40371533146,31622.108946240136,316225.8335695672,True
98,2021-05-25,31642.533498479464,253139.59819541182,31642.521932480173,316424.65362637147,True
99,2021-05-26,31684.825056152906,253480.53900203478,31685.000547352534,316850.36460554024,True
100,2021-05-27,31694.096301710924,253555.50996168645,31694.21765200439,316943.82391540176,True
101,2021-05-28,31643.809981313,253992.25107045885,31789.34787006944,317425.4089218413,False
102,2021-06-01,31591.237919078805,253855.76947396746,31805.20290641361,317252.21029945987,False
103,2021-06-02,31664.381657839425,254565.47377572267,31884.478088134485,318114.33352169656,False
104,2021-06-03,31545.52308235341,253528.21364238817,31678.36261566022,316752.0993404018,False
105,2021-06-04,31977.52828940833,255902.9934213382,31884.478088134485,319764.999798881,False
106,2021-06-07,31879.241390448744,255875.6971020399,31852.768015446134,319607.7065079348,False
107,2021-06-08,32103.244090403135,255957.58605993472,31900.333124478657,319961.16327481647,False
108,2021-06-09,32386.676078100543,255329.77071607442,31868.623051790313,319585.06984596525,False
109,2021-06-10,32580.964134183436,256312.43821081234,31821.05794275779,320714.46028775355,False
110,2021-06-11,32528.39207194924,256967.54987397094,31836.912979101962,321332.8549250221,False
111,2021-06-14,32279.24621179588,257568.068898533,31789.34787006944,321636.66298039834,False
112,2021-06-15,32119.27743330978,256954.21946647813,32118.532350551355,321192.02925033926,True
113,2021-06-16,31940.002626742753,255519.51519870697,31940.002626742753,319399.52045219246,True
114,2021-06-17,31965.266830992045,159826.33415496018,127621.53429891917,319413.1352848714,True
115,2021-06-18,31791.174355845116,254088.03182064882,31791.174355845113,317670.3805323391,True
116,2021-06-21,31258.885428182573,257915.73707946212,31711.77581849285,320886.39832613757,False
117,2021-06-22,31335.23834813417,259209.99713100327,31918.212015608733,322463.4474947462,False
118,2021-06-23,32185.529466407323,257502.89084354675,32187.02895559433,321875.44926554844,True
119,2021-06-24,32360.029307675028,258882.69568449797,32359.984138093507,323602.7091302665,True
120,2021-06-25,32418.580069125543,259356.54645053626,32418.93627526446,324194.0627949263,True
121,2021-06-28,32562.40825445212,260498.8670655705,32562.333855193498,325623.6091752161,True
122,2021-06-29,32616.879419023586,261018.00682582284,32529.82029168357,326164.70653653,False
123,2021-06-30,32762.135857880832,261045.32997109927,32594.847418703426,326402.3132476835,False
