,Date,Close
0,2021-01-04,100.0
1,2021-01-05,99.99422728416289
2,2021-01-06,99.56508244154617
3,2021-01-07,99.71424072458723
4,2021-01-08,99.88076005121378
5,2021-01-11,99.50869513632273
6,2021-01-12,99.52435324031326
7,2021-01-13,100.07611154369233
8,2021-01-14,99.52813903337538
9,2021-01-15,99.46241552174669
10,2021-01-19,99.94679979552991
11,2021-01-20,100.37625086834035
12,2021-01-21,100.12943144942692
13,2021-01-22,100.18782584954569
14,2021-01-25,100.72215411404304
15,2021-01-26,100.44810615017319
16,2021-01-27,99.72741202417062
17,2021-01-28,99.84665109347115
18,2021-01-29,98.95143400405698
19,2021-02-01,99.64352255253822
20,2021-02-02,99.84200872414232
21,2021-02-03,99.53833389094066
22,2021-02-04,99.93830917986932
23,2021-02-05,99.28407508038298
24,2021-02-08,99.71112397680588
25,2021-02-09,99.74911060346186
26,2021-02-10,100.29721673782606
27,2021-02-11,99.8799377211116
28,2021-02-12,98.90622748850309
29,2021-02-16,97.6408879139998
30,2021-02-17,98.13539234222738
31,2021-02-18,97.82666733512386
32,2021-02-19,96.7303599934501
33,2021-02-22,96.03542812851713
34,2021-02-23,95.78669311362114
35,2021-02-24,95.38496119569649
36,2021-02-25,93.81429817009098
37,2021-02-26,96.26576981776178
38,2021-03-01,95.43119121750622
39,2021-03-02,95.34941745393503
40,2021-03-03,94.33769070738558
41,2021-03-04,93.68966234494758
42,2021-03-05,94.01008632900364
43,2021-03-08,93.31740478160026
44,2021-03-09,94.54594498433819
45,2021-03-10,94.70894406551693
46,2021-03-11,94.47776488219837
47,2021-03-12,93.136368896593
48,2021-03-15,93.46355603555784
49,2021-03-16,93.17851453053868
50,2021-03-17,93.45815211853659
51,2021-03-18,92.57520619019435
52,2021-03-19,92.80468879049376
53,2021-03-22,93.3224248287286
54,2021-03-23,93.90907271836379
55,2021-03-24,94.19960988293063
56,2021-03-25,93.83438560208872
57,2021-03-26,93.75356240729047
58,2021-03-29,93.2505066756533
59,2021-03-30,93.64447104365675
60,2021-03-31,93.30209071941701
61,2021-04-01,94.55319662046374
62,2021-04-05,94.34270979677743
