,Date,Govt,ESG,Shariah
42,2021-03-05,264523.29567094054,311138.4312761248,294123.40842311434
43,2021-03-08,262466.67513012554,309109.9090238504,292654.26052889304
44,2021-03-09,266103.8466421225,313867.7157610031,294270.3232125365
45,2021-03-10,266637.0445601116,315822.47356774024,295004.89715964714
46,2021-03-11,264713.7234987938,320137.69363166945,294857.982370225
47,2021-03-12,259096.10257712312,319805.75362675183,292801.1753183151
48,2021-03-15,260619.5251999491,322940.74256208504,293682.6640548479
49,2021-03-16,259572.17214675623,321981.80477010075,293682.6640548479
50,2021-03-17,257629.80830265314,322940.74256208504,295445.64152791357
51,2021-03-18,255020.9470610637,318072.28915662644,292948.0901077373
52,2021-03-19,256601.49803224564,317740.3491517088,293829.5788442701
53,2021-03-22,259476.9582328296,320690.92697319883,293682.6640548479
54,2021-03-23,261819.2205154245,318035.4069338578,293388.83447600366
55,2021-03-24,263228.38644153846,316265.06024096376,293682.66405484796
56,2021-03-25,261152.72311793812,317113.35136464215,293535.74926542584
57,2021-03-26,260238.66954424256,323051.38923039084,292801.17531831516
58,2021-03-29,258029.70674114494,322461.27366609283,292654.26052889304
59,2021-03-30,259381.744318903,321760.5114334889,293388.83447600366
60,2021-03-31,257934.49282721832,323899.68035406916,293829.5788442701
61,2021-04-01,261857.30608099513,327624.7848537004,294123.40842311434
62,2021-04-05,260714.73911387566,332087.5338087041,293829.5788442701
63,2021-04-06,262485.71791291086,331903.12269486097,294564.15279138077
64,2021-04-07,260657.61076551973,331718.7115810178,293388.83447600366
65,2021-04-08,262809.44522026135,333525.9404966805,294564.15279138077
66,2021-04-09,261857.30608099513,335960.16719940974,293682.66405484796
67,2021-04-12,261743.0493842832,336033.931644947,293829.57884427015
68,2021-04-13,263704.4560111716,337435.4561101547,295004.8971596472
69,2021-04-14,262866.5735686174,335960.1671994097,294564.1527913808
70,2021-04-15,267265.4563920274,340017.2117039585,295739.4711067579
71,2021-04-16,265189.793068427,340828.6206048683,294857.9823702251
72,2021-04-19,264428.08175701404,338689.451684288,294123.4084231144
73,2021-04-20,265646.8198552748,336771.57610031945,294711.06758080295
74,2021-04-21,266180.01777326385,340275.38726333884,295445.6415279136
75,2021-04-22,267341.62752316863,337730.5138923036,295886.38589618006
76,2021-04-23,266713.21569125296,341049.91394148,295592.5563173358
77,2021-04-26,266332.3600355465,341750.6761740839,295592.5563173358
78,2021-04-27,264009.1405357368,341160.5606097859,293535.74926542595
79,2021-04-28,264180.52558080474,340717.97393656237,295151.81194906944
80,2021-04-29,263399.77148660645,342414.5561839192,294270.3232125367
81,2021-04-30,264009.1405357368,339943.4472584213,295445.64152791374
82,2021-05-03,263780.627142313,340939.26727317413,294123.40842311457
83,2021-05-04,265570.64872413344,338283.7472338331,294857.98237022525
84,2021-05-05,266008.63272819587,339058.2739119743,294711.0675808031
85,2021-05-06,266446.6167322583,341308.0895008604,294564.152791381
86,2021-05-07,265132.6647200709,344479.96065896226,295004.8971596474
87,2021-05-10,262447.6323473402,341234.3250553232,294123.40842311457
88,2021-05-11,260962.29529008488,337988.6894516841,293388.8344760039
89,2021-05-12,258220.1345689982,330059.0115564296,292213.51616062684
90,2021-05-13,258620.03300749004,334152.93828374706,295004.8971596474
91,2021-05-14,261038.46642122624,339242.6850258174,295004.8971596474
92,2021-05-17,260486.2257204518,337730.51389230374,293829.5788442703
93,2021-05-18,259819.72832296544,335001.2294074255,293976.4936336925
94,2021-05-19,259191.31649104974,333968.527169904,292654.26052889327
95,2021-05-20,261324.10816300602,338468.1583476763,294417.2380019589
96,2021-05-21,262161.99060556025,338431.27612490766,293829.5788442704
97,2021-05-24,263133.17252761184,341713.79395131534,294123.4084231147
98,2021-05-25,265570.6487241334,341566.2650602408,294270.32321253687
99,2021-05-26,265113.6219372856,342193.26284730743,294417.238001959
100,2021-05-27,264047.22610130743,342598.9672977623,293682.6640548483
101,2021-05-28,263628.28488003026,343189.0828620603,294564.1527913812
102,2021-06-01,263190.30087596783,343004.67174821714,294711.0675808033
103,2021-06-02,263799.6699250982,343963.6095402014,295445.641527914
104,2021-06-03,262809.44522026135,342562.08507499355,293535.7492654262
105,2021-06-04,266408.53116668767,345770.83845586394,295445.641527914
106,2021-06-07,265589.6915069187,345733.95623309526,295151.8119490697
107,2021-06-08,267455.8842198805,345844.6029014011,295592.55631733616
108,2021-06-09,269817.18928526074,344996.31177772273,295298.72673849185
109,2021-06-10,271435.8258220133,346324.07179739326,294857.9823702254
110,2021-06-11,270997.8418179509,347209.24514384026,295004.8971596475
111,2021-06-14,268922.1784943505,348020.65404475003,294564.1527913811
112,2021-06-15,268598.451187,347430.538480452,294857.98237022536
113,2021-06-16,268369.9377935761,345217.6051143345,293682.66405484825
114,2021-06-17,272387.96496127953,344848.78288664826,294123.4084231147
115,2021-06-18,277510.4735305318,340312.2694861073,294123.4084231147
116,2021-06-21,272864.03453091264,345438.8984509462,293388.834476004
117,2021-06-22,273530.531928399,347172.3629210716,295298.7267384918
118,2021-06-23,272825.948965342,346582.2473567736,294711.06758080324
119,2021-06-24,273263.93296940444,348795.18072289106,295004.8971596475
120,2021-06-25,270426.5583343911,350307.35185640474,293241.9196865819
121,2021-06-28,273206.80462104845,351635.1118760752,294270.3232125368
122,2021-06-29,273663.83140789624,352335.87410867907,293976.49363369256
123,2021-06-30,274882.569506157,352372.75633144774,294564.15279138106
124,2021-07-01,274539.79941602115,354143.10302434175,293829.5788442704
125,2021-07-02,276196.5215183444,356651.09417260834,294711.0675808032
126,2021-07-06,279433.79459184955,355212.68748463196,294857.98237022536
127,2021-07-07,281909.3563539417,356983.034177526,294564.1527913811
128,2021-07-08,283013.83775549056,353405.4585689693,294417.23800195893
129,2021-07-09,279033.8961533578,357462.5030735181,294270.3232125368
130,2021-07-12,278672.0832804367,358458.323088271,293976.49363369256
131,2021-07-13,276539.2916084804,357462.5030735181,293388.83447600395
132,2021-07-14,279681.3507680589,357720.67863289843,294711.0675808032
133,2021-07-15,282766.28157928144,356687.9763953769,294857.98237022536
134,2021-07-16,282233.08366129233,354438.1608064907,294270.32321253687
135,2021-07-19,288421.98806652275,349237.7673961145,294417.238001959
136,2021-07-20,285641.7417798654,355175.80526186316,295004.89715964755
137,2021-07-21,282023.6130506538,357536.2675190552,293682.66405484837
138,2021-07-22,284689.6026405992,358421.4408655022,294857.9823702255
139,2021-07-23,282785.32436206675,362515.3675928196,294564.15279138123
140,2021-07-26,281947.44191951246,362847.30759773724,293976.4936336927
141,2021-07-27,284956.2015995937,361113.84312761185,292948.09010773775
142,2021-07-28,284975.24438237905,361150.7253503805,293682.66405484837
143,2021-07-29,283394.6934111971,363289.8942709608,294417.2380019591
144,2021-07-30,284727.68820616987,362404.7209245138,294123.40842311486
145,2021-08-02,286917.6082264821,361925.2520285217,294123.40842311486
146,2021-08-03,287069.95048876473,364433.2431767882,294270.32321253704
147,2021-08-04,287660.2767551098,363216.1298254236,294123.40842311486
148,2021-08-05,286193.98248063977,365613.4743053842,293682.6640548484
149,2021-08-06,281414.24400152336,365761.00319645874,293388.8344760041
150,2021-08-09,280404.97651390114,365355.2987460038,292507.3457394713
151,2021-08-10,279110.06728449906,365134.00540939206,292360.43095004914
152,2021-08-11,278938.68223943113,366424.883206294,293095.0048971598
153,2021-08-12,278481.6554525834,367273.17432997236,293241.919686582
154,2021-08-13,282880.5382759933,367937.0543398076,292801.17531831557
155,2021-08-16,283566.078456265,369117.2854684036,294123.40842311474
156,2021-08-17,283451.82175955304,366277.35431521945,293976.4936336927
157,2021-08-18,284403.96089881926,362699.77870666276,294270.323212537
158,2021-08-19,286498.66700520494,364027.53872633324,293829.57884427055
159,2021-08-20,286689.09483305825,367273.17432997224,294270.323212537
160,2021-08-23,286498.66700520494,370223.7521514623,294270.323212537
161,2021-08-24,284270.661419322,370961.39660683484,294564.15279138123
162,2021-08-25,281909.3563539418,372289.15662650537,293682.6640548484
163,2021-08-26,282690.11044814007,369965.576592082,293976.4936336928
164,2021-08-27,284613.4315094579,373506.26997787,294123.4084231149
165,2021-08-30,285356.1000380855,375055.3233341522,294123.4084231149
166,2021-08-31,283413.7361939824,374280.79665601114,294123.4084231149
167,2021-09-01,283527.99289069435,374538.9722153915,294270.3232125371
168,2021-09-02,284765.77377174044,375682.3211212189,294711.0675808035
169,2021-09-03,282175.95531293633,375940.49668059935,293682.6640548485
170,2021-09-07,279795.6074647708,373506.26997787005,293535.74926542636
171,2021-09-08,281699.8857433032,373543.1522006387,294123.40842311486
172,2021-09-09,285108.54386187624,372141.62773543096,294417.2380019591
173,2021-09-10,282594.8965342134,369891.8121465448,294123.40842311486
174,2021-09-13,284308.7469848926,369965.5765920821,294270.32321253704
175,2021-09-14,287755.4906690363,368674.6987951802,294564.1527913813
176,2021-09-15,286746.22318141407,371662.15883943887,294564.1527913813
177,2021-09-16,285432.2711692267,370629.45660191734,293976.4936336928
178,2021-09-17,284061.1908086833,367199.40988443524,293241.9196865821
179,2021-09-20,287584.10562396835,360708.13867715717,292948.09010773787
180,2021-09-21,287336.5494477591,360634.37423161994,293535.74926542636
181,2021-09-22,289050.3998984383,364138.1853946394,294417.23800195917
182,2021-09-23,282518.7254030721,368822.2276862548,292654.26052889356
183,2021-09-24,279757.52189920004,367900.1721170391,292801.1753183157
184,2021-09-27,278729.2116287926,366166.7076469137,291625.85700293863
185,2021-09-28,274387.45715373865,357757.56085566705,291038.1978452501
186,2021-09-29,274863.52672337176,358052.61863781605,291332.0274240943
187,2021-09-30,274825.44115780113,353884.92746496137,291038.19784525
188,2021-10-01,276786.84778468957,357720.67863289843,291478.94221351645
189,2021-10-04,276082.2648216326,353184.1652323575,291185.11263467214
190,2021-10-05,273416.2752316872,356761.7408409142,290891.2830558279
191,2021-10-06,274958.7406372984,358126.3830833533,290744.36826640577
192,2021-10-07,272083.2804367144,361113.84312761197,290891.28305582795
193,2021-10-08,270179.002158182,359896.72977624735,290744.36826640577
194,2021-10-11,269493.46197791037,358126.38308335334,290303.6238981394
195,2021-10-12,274101.81541195884,357794.4430784357,290597.4534769837
196,2021-10-13,276767.80500190426,359859.8475534787,291038.1978452501
197,2021-10-14,277796.1152723118,366461.76542906277,291332.0274240943
198,2021-10-15,276177.4787355592,368822.2276862548,290744.36826640577
199,2021-10-18,277472.3879649613,370223.7521514625,290597.4534769837
200,2021-10-19,273644.78862511105,372879.2721908035,290597.4534769837
201,2021-10-20,271797.6386949346,373985.73887386225,290891.28305582795
202,2021-10-21,271473.9113875841,375202.85222522693,290450.5386875615
203,2021-10-22,274463.62828488,375461.0277846073,290597.4534769837
204,2021-10-25,274044.6870636029,377231.3744775013,290891.28305582795
