,Date,CNY,INR,USD
421,2022-09-06,367857.14285714313,318376.7228177643,327459.29675742245
422,2022-09-07,366622.16288384545,319295.55895865255,327951.8401970175
423,2022-09-08,366188.2510013354,320214.39509954076,326925.7080311945
424,2022-09-09,363818.4245660884,319754.9770290967,327171.979750992
425,2022-09-12,361582.10947930603,318376.7228177644,326966.75331782736
426,2022-09-13,366555.40720961307,318376.7228177644,325735.3947188398
427,2022-09-14,366021.3618157546,317917.30474732025,326720.4815980298
428,2022-09-15,366288.38451268384,319754.9770290967,326104.80229853606
429,2022-09-16,366355.1401869162,321133.231240429,327746.61376385274
430,2022-09-19,366288.38451268384,320673.8131699849,327089.88917772606
431,2022-09-20,367890.5206942593,322052.0673813172,327171.9797509919
432,2022-09-21,369292.38985313784,322511.4854517613,327377.2061841566
433,2022-09-22,371662.2162883848,323889.7396630936,328567.5194965112
434,2022-09-23,377803.73831775726,325267.9938744259,332713.093446436
435,2022-09-26,380841.12149532733,327565.08422664634,333492.95389246143
436,2022-09-27,380874.4993324435,328483.92036753456,335011.6294978794
437,2022-09-28,375834.4459279041,329862.17457886686,335422.0823642086
438,2022-09-29,374666.2216288387,330781.0107197551,334231.769051854
439,2022-09-30,374232.3097463287,327105.66615620226,334436.99548501853
440,2022-10-03,372997.32977303094,326646.2480857582,334601.1766315502
441,2022-10-04,367389.8531375169,326646.2480857582,334519.0860582844
442,2022-10-05,370727.63684913237,326646.2480857582,334395.95019838563
443,2022-10-06,374699.5994659548,326646.2480857582,335134.7653577782
444,2022-10-07,376502.00267022714,326646.2480857582,338007.93542208243
445,2022-10-10,377636.8491321764,326646.2480857582,339978.10918046255
446,2022-10-11,377903.87182910566,328483.9203675346,338295.2524285129
447,2022-10-12,378237.6502002672,328943.33843797876,337679.57312901906
448,2022-10-13,375033.37783711636,329402.75650842284,337392.25612258865
449,2022-10-14,378204.2723631511,329402.75650842284,337351.2108359557
450,2022-10-17,373965.2870493994,330321.59264931106,338254.2071418799
451,2022-10-18,374265.68758344476,330781.01071975514,337351.2108359557
452,2022-10-19,377102.803738318,330781.01071975514,337761.66370228486
453,2022-10-20,376769.02536715637,332159.26493108744,340675.879053222
454,2022-10-21,373865.1535380509,331699.8468606433,339978.1091804624
455,2022-10-24,373798.39786381857,332618.6830015315,338787.79586810776
456,2022-10-25,370327.1028037385,333537.5191424197,339690.79217403196
457,2022-10-26,366154.87316421914,335375.1914241961,338418.3882884115
458,2022-10-27,369125.50066755695,329402.7565084228,336776.57682309474
459,2022-10-28,369392.5233644862,332159.2649310874,338377.3430017786
460,2022-10-31,372263.01735647547,333078.10107197554,337556.4372691202
461,2022-11-01,372096.1281708947,335375.19142419606,339567.65631413326
462,2022-11-02,371662.21628838463,334456.3552833079,339362.42988096864
463,2022-11-03,376935.91455273714,334915.77335375204,340224.3809002599
464,2022-11-04,370093.4579439254,335375.1914241961,339362.4298809686
465,2022-11-07,367556.74232309766,329862.17457886686,336448.2145300314
466,2022-11-08,365887.8504672899,332159.2649310874,335873.58051717054
467,2022-11-09,368991.9893190923,333078.10107197554,334149.678478588
468,2022-11-10,361181.57543391205,332618.68300153146,333862.3614721576
469,2022-11-11,354773.03070761036,330321.59264931094,330332.4668217266
470,2022-11-14,356008.01068090805,326646.24808575807,330414.5573949924
471,2022-11-15,355140.18691588804,324808.5758039817,332425.77644000534
472,2022-11-16,354739.6528704942,323430.3215926494,332754.13873306866
473,2022-11-17,356108.14419225656,325727.4119448699,334519.0860582842
474,2022-11-18,356909.2122830443,328943.33843797864,334601.17663155
475,2022-11-21,359946.59546061436,327105.66615620226,334601.17663155
476,2022-11-22,357877.16955941275,328943.33843797864,335463.1276508413
477,2022-11-23,354072.09612817114,328024.5022970904,335381.0370775754
478,2022-11-25,353671.56208277727,328483.92036753456,335175.81064441084
479,2022-11-28,356074.7663551404,329402.7565084228,335216.8559310438
480,2022-11-29,356542.05607476656,331240.4287901992,335134.765357778
481,2022-11-30,353638.18424566113,328943.3384379787,335052.67478451214
482,2022-12-01,349566.08811749023,325267.9938744259,333739.2256122588
483,2022-12-02,348965.2870493994,323430.32159264944,333123.5463127649
484,2022-12-05,351435.24699599494,322511.4854517612,334190.72376522084
485,2022-12-06,352403.2042723634,319754.9770290966,336160.8975236009
486,2022-12-07,350801.068090788,321133.231240429,338090.02599534806
487,2022-12-08,349699.5994659549,320214.39509954076,337597.482555753
488,2022-12-09,349833.1108144195,320214.3950995407,337720.6184156518
489,2022-12-12,350901.2016021364,319754.9770290966,338254.20714187965
490,2022-12-13,347062.7503337786,320673.8131699849,339198.2487344368
491,2022-12-14,346361.81575433933,318836.1408882085,338213.1618552468
492,2022-12-15,348998.66488651553,319295.55895865266,338664.66000820894
493,2022-12-16,349465.95460614166,320214.3950995409,340101.2450403611
494,2022-12-19,349532.710280374,320214.3950995409,339567.65631413314
495,2022-12-20,347029.37249666237,320673.81316998496,338951.9770146393
496,2022-12-21,347663.55140186934,319754.97702909674,339198.2487344368
497,2022-12-22,348564.7530040056,320673.81316998496,340183.3356136268
498,2022-12-23,348164.2189586117,320673.813169985,340142.29032699397
499,2022-12-27,347730.3070761017,319754.9770290968,340265.4261868927
500,2022-12-28,348664.88651535404,319754.9770290968,339772.8827472977
501,2022-12-29,346595.4606141524,320673.813169985,340060.1997537281
502,2022-12-30,345527.36982643546,319754.9770290968,340019.1544670952
503,2023-01-03,348865.15353805094,316998.4686064322,339485.5657408672
504,2023-01-04,347963.95193591475,317457.88667687634,339813.9280339306
505,2023-01-05,350600.801068091,316539.0505359881,339321.38459433557
506,2023-01-06,346728.971962617,316079.63246554404,339239.2940210697
507,2023-01-09,343791.7222963954,314241.9601837676,337679.57312901877
508,2023-01-10,344592.7903871831,311026.03369065886,337310.16554932256
509,2023-01-11,344425.9012016023,311485.451761103,335093.720071145
510,2023-01-12,341288.3845126837,311026.03369065886,335052.6747845121
511,2023-01-13,341121.49532710295,309647.77947932656,332959.36516623327
512,2023-01-17,341755.67423230986,309188.3614088825,335134.76535777794
513,2023-01-18,341655.5407209614,311026.03369065886,334642.2219181829
514,2023-01-19,340654.20560747676,310107.19754977064,334272.81433848664
515,2023-01-20,340487.316421896,311485.451761103,333451.9086058283
516,2023-01-23,340921.228304406,311485.451761103,332384.73115337244
517,2023-01-24,340186.91588785057,311485.451761103,334478.04077165126
518,2023-01-25,339252.3364485982,311485.451761103,334929.5389246134
519,2023-01-26,339919.8931909213,311485.451761103,334519.0860582842
520,2023-01-27,340220.2937249667,311485.451761103,334313.85962511966
521,2023-01-30,341388.51802403206,311485.451761103,334560.1313449172
522,2023-01-31,340787.7169559413,310107.19754977064,334847.4483513476
523,2023-02-01,337850.4672897197,310107.19754977064,335627.308797373
524,2023-02-02,339619.49265687587,309647.77947932656,335381.0370775755
525,2023-02-03,343524.69959946605,309188.3614088825,336776.57682309474
526,2023-02-06,345861.1481975969,311026.03369065886,337515.3919824873
527,2023-02-07,345226.9692923899,311944.8698315471,339649.746887399
528,2023-02-08,345160.2136181576,311944.8698315471,339608.7016007661
529,2023-02-09,344526.0347129507,311944.8698315471,339280.3393077028
530,2023-02-10,345894.526034713,311485.45176110294,338746.75058147486
531,2023-02-13,344959.9465954607,312863.70597243524,338664.66000820906
532,2023-02-14,344559.4125500669,313323.1240428794,339034.0675879053
533,2023-02-15,346862.48331108154,313782.54211332346,340142.2903269941
534,2023-02-16,346662.2162883846,314701.3782542116,339608.7016007661
535,2023-02-17,346662.2162883846,315160.7963246557,339444.52045423444
536,2023-02-21,347730.3070761016,314701.37825421157,339444.52045423444
537,2023-02-22,349098.7983978639,315620.2143950998,340101.24504036113
538,2023-02-23,349132.17623498,316539.05053598795,340019.1544670953
539,2023-02-24,351168.2242990654,317457.88667687617,339116.1581611711
540,2023-02-27,349365.8210947931,319295.5589586526,340347.51676015864
541,2023-02-28,350033.37783711625,318836.14088820847,339239.2940210699
542,2023-03-01,348731.6421895862,318376.7228177643,339198.24873443693
543,2023-03-02,350567.4232309747,315620.2143950997,338295.25242851273
544,2023-03-03,348865.15353805077,317457.8866768761,338048.9807087152
545,2023-03-06,348297.7303070762,317457.8866768761,335381.0370775755
546,2023-03-07,352536.71562082786,318376.72281776427,335955.6710904364
547,2023-03-08,352670.22696929245,319754.9770290966,336858.6673963606
548,2023-03-09,351502.002670227,319295.5589586525,336407.16924339853
549,2023-03-10,349065.4205607477,319754.97702909657,336653.44096319604
550,2023-03-13,345794.3925233645,317457.8866768761,336407.16924339853
551,2023-03-14,345794.3925233645,314241.96018376737,338295.2524285128
552,2023-03-15,349299.06542056083,315620.2143950997,337802.7089889177
553,2023-03-16,348531.3751668893,317457.8866768761,339526.6110275003
554,2023-03-17,346161.54873164225,316998.468606432,339116.1581611712
555,2023-03-20,344726.30173564766,316539.0505359879,338746.7505814749
556,2023-03-21,344659.54606141534,316079.6324655438,338746.7505814749
557,2023-03-22,341622.16288384516,316079.6324655438,339362.4298809687
558,2023-03-23,342222.96395193593,316079.6324655438,338746.75058147486
559,2023-03-24,344192.2563417891,313323.1240428792,337679.57312901894
560,2023-03-27,343324.43257676903,315620.2143950997,337966.8901354494
561,2023-03-28,341889.18558077444,316079.6324655438,337433.3014092214
562,2023-03-29,342590.1201602136,315620.2143950997,337228.0749760568
563,2023-03-30,340921.2283044059,316539.05053598795,337638.527842386
564,2023-03-31,342156.20827770367,315620.2143950998,336981.80325625924
565,2023-04-03,340754.33911882516,315620.2143950998,337310.1655493226
566,2023-04-04,339085.4472630174,316079.63246554387,337145.9844027909
567,2023-04-05,339953.27102803736,316079.63246554387,337022.84854289214
568,2023-04-06,339853.1375166889,316079.63246554387,336366.12395676546
569,2023-04-10,342389.85313751665,315620.2143950998,336078.80695033504
570,2023-04-11,341121.4953271028,316079.63246554387,336489.2598166643
571,2023-04-12,338785.04672897194,316539.05053598795,336858.6673963605
572,2023-04-13,337149.5327102804,315620.2143950998,336407.16924339836
573,2023-04-14,338951.9359145527,315620.2143950998,335257.9012176767
574,2023-04-17,340787.71695594117,315620.2143950998,335914.6258038034
575,2023-04-18,339619.4926568758,316079.63246554387,336571.35038993007
576,2023-04-19,340353.8050734312,315620.2143950998,337022.84854289214
577,2023-04-20,339919.8931909212,316539.05053598795,337966.8901354493
578,2023-04-21,339853.1375166889,315620.2143950998,337145.98440279096
579,2023-04-24,338284.3791722297,316539.05053598795,336776.5768230947
580,2023-04-25,339986.6488651536,316539.05053598795,335955.67109043634
581,2023-04-26,338684.91321762354,318376.7228177643,336530.30510329717
582,2023-04-27,338785.046728972,318376.7228177643,335627.30879737297
583,2023-04-28,339352.46995994664,317917.3047473202,335627.30879737297
584,2023-05-01,340954.6061415221,317457.8866768761,335504.1729374742
585,2023-05-02,340320.42723631515,317457.8866768761,335627.30879737297
586,2023-05-03,338251.0013351136,317457.8866768761,335668.3540840059
587,2023-05-04,338451.2683578105,317457.8866768761,335668.3540840059
588,2023-05-05,337817.08945260354,317457.8866768761,335422.0823642084
589,2023-05-08,338351.13484646205,317457.8866768761,335463.1276508414
590,2023-05-09,339152.2029372498,317457.8866768761,335709.3993706389
591,2023-05-10,338718.2910547398,317917.3047473202,337022.84854289226
592,2023-05-11,340654.20560747676,318376.7228177643,336242.9880968668
593,2023-05-12,342723.6315086784,319295.55895865255,336981.8032562593
594,2023-05-15,341889.18558077444,319754.9770290967,337392.25612258853
595,2023-05-16,342323.09746328444,319295.55895865255,337679.57312901894
596,2023-05-17,343391.18825100135,320673.8131699849,337802.7089889177
597,2023-05-18,345727.6368491322,321592.64931087306,338418.3882884115
598,2023-05-19,344459.2790387183,323430.3215926495,339567.6563141332
599,2023-05-22,344459.2790387183,322052.0673813172,340265.42618689284
600,2023-05-23,345427.2363150868,322970.9035222054,339937.0638938295
601,2023-05-24,346762.349799733,324349.15773353766,340224.38090025994
602,2023-05-25,347830.44058744994,324349.1577335377,339485.5657408674
603,2023-05-26,347830.44058745,325267.993874426,339608.70160076616
604,2023-05-30,347696.9292389854,324808.5758039819,338951.9770146395
605,2023-05-31,348197.59679572773,325267.993874426,339362.4298809687
606,2023-06-01,345660.8811749,326646.24808575836,339321.3845943358
607,2023-06-02,347196.2616822431,325727.41194487014,337720.61841565196
608,2023-06-05,347129.50600801077,325267.99387442606,338254.2071418799
609,2023-06-06,347563.41789052077,326646.24808575836,338664.6600082091
610,2023-06-07,347463.2843791723,327105.66615620244,338705.705294842
611,2023-06-08,344926.56875834457,327565.0842266465,339116.15816117125
612,2023-06-09,345660.8811749,326646.2480857583,338582.56943494326
613,2023-06-12,345894.5260347131,327565.0842266465,338377.3430017787
614,2023-06-13,344926.5687583446,328024.5022970906,337966.89013544953
615,2023-06-14,343825.1001335115,329402.7565084229,337761.6637022849
616,2023-06-15,340854.4726301738,328943.3384379788,336735.53153646196
617,2023-06-16,341455.27369826456,327105.6661562024,336201.942810234
618,2023-06-20,342256.3417890523,328943.3384379788,336489.25981666445
619,2023-06-21,340687.583444593,329862.17457886704,336530.30510329735
620,2023-06-22,341755.67423231,329862.17457886704,336325.0786701328
621,2023-06-23,343457.9439252339,329862.17457886704,336242.98809686693
622,2023-06-26,342757.0093457947,329862.17457886704,336489.25981666445
623,2023-06-27,342089.4526034716,332618.6830015317,336612.3956765632
624,2023-06-28,343491.3217623501,331699.8468606435,336571.35038993025
625,2023-06-29,344926.5687583448,332618.6830015317,336694.486249829
626,2023-06-30,343491.3217623501,333078.1010719758,336899.71268299356
627,2023-07-03,343758.3444592794,332618.6830015317,336981.8032562594
628,2023-07-05,345026.7022696933,331240.4287901994,336612.39567656314
629,2023-07-06,344359.1455273702,333078.10107197583,338172.11656861403
630,2023-07-07,341355.1401869162,333078.1010719758,339731.8374606649
631,2023-07-10,340353.80507343163,331240.42879019934,339116.1581611712
632,2023-07-11,339552.73698264395,332159.26493108756,338746.7505814749
633,2023-07-12,335514.0186915892,331240.42879019934,338213.161855247
634,2023-07-13,333010.68090787757,329402.7565084229,336571.35038993025
635,2023-07-14,333477.97062750376,328483.9203675347,336694.486249829
636,2023-07-17,333244.32576769067,328024.50229709054,336899.71268299356
637,2023-07-18,333578.10413885216,329402.75650842284,336817.6221097277
638,2023-07-19,334712.95060080144,329862.174578867,336899.71268299356
639,2023-07-20,336715.62082777073,332159.26493108756,336817.6221097277
640,2023-07-21,337349.79973297764,329862.174578867,336899.71268299356
641,2023-07-24,338284.37917222996,329862.17457886704,336530.3051032973
642,2023-07-25,338284.37917222996,330321.5926493112,335791.4899439048
643,2023-07-26,336748.99866488687,328024.50229709066,336366.1239567657
644,2023-07-27,339686.2483311084,328483.9203675348,336489.25981666445
645,2023-07-28,339185.58077436616,329402.75650842296,338090.0259953483
646,2023-07-31,339986.64886515384,326186.8300153142,337597.48255575326
647,2023-08-01,341455.2736982646,326186.8300153142,337515.39198248746
648,2023-08-02,342423.23097463313,329862.1745788671,337843.75427555083
649,2023-08-03,342256.34178905236,330321.59264931123,339567.6563141334
650,2023-08-04,340520.6942590123,328943.3384379789,339772.88274729793
651,2023-08-07,340620.82777036075,327565.0842266465,339444.52045423456
652,2023-08-08,342222.9639519362,330321.5926493112,339649.7468873991
653,2023-08-09,342089.4526034716,331699.8468606435,340060.1997537283
654,2023-08-10,342189.58611482003,331240.4287901994,340142.29032699415
655,2023-08-11,343257.676902537,331240.4287901994,339854.9733205637
656,2023-08-14,344425.90120160236,330321.5926493112,340265.4261868929
657,2023-08-15,344492.6568758347,333537.51914241986,341619.9206457792
658,2023-08-16,345193.59145527397,334456.3552833081,341455.7394992475
659,2023-08-17,345260.34712950623,335375.19142419624,341660.96593241213
660,2023-08-18,345060.0801068093,334456.3552833081,341086.33191955124
661,2023-08-21,344893.19092122855,334456.3552833081,341373.6489259817
662,2023-08-22,345660.88117490016,330781.01071975526,341127.3772061842
663,2023-08-23,344993.32443257706,334915.77335375216,340963.1960596525
664,2023-08-24,347062.7503337787,329402.7565084229,338787.7958681079
665,2023-08-25,347396.5287049402,334456.355283308,339198.24873443705
666,2023-08-28,347329.7730307079,334915.77335375216,339280.33930770284
667,2023-08-29,345627.503337784,334915.77335375216,339403.4751676016
668,2023-08-30,344325.7676902539,334456.3552833081,338582.5694349432
669,2023-08-31,345861.14819759707,334456.3552833081,339444.5204542345
670,2023-09-01,347930.5740987986,333537.51914241986,339362.42988096864
671,2023-09-05,349833.11081441946,333996.93721286394,339567.65631413326
672,2023-09-06,350000.00000000023,335375.19142419624,341045.28663291835
673,2023-09-07,350667.55674232333,336294.02756508446,341743.05650567793
674,2023-09-08,350767.69025367184,336753.44563552854,341660.9659324121
675,2023-09-11,349032.0427236317,332159.2649310875,340799.01491312083
676,2023-09-12,349499.3324432579,334915.7733537521,340429.60733342456
677,2023-09-13,349699.5994659549,334915.7733537521,340019.1544670954
678,2023-09-14,351835.78104138875,333996.9372128639,340429.60733342456
679,2023-09-15,351535.38050734333,334456.355283308,340799.01491312083
680,2023-09-18,351134.8464619495,333996.93721286394,341045.28663291835
681,2023-09-19,351134.8464619495,334915.77335375216,341702.01121904503
682,2023-09-20,351001.3351134849,335375.19142419624,341455.7394992475
683,2023-09-21,351668.89185580803,334915.77335375216,341045.28663291835
684,2023-09-22,352403.2042723634,335834.6094946403,340224.38090025994
685,2023-09-25,353805.0734312419,335375.19142419624,340552.74319332326
686,2023-09-26,354572.7636849135,335834.6094946403,340799.0149131208
687,2023-09-27,356041.38851802435,335834.6094946403,341907.23765220953
688,2023-09-28,354539.3858477974,335834.6094946403,341578.8753591462
689,2023-09-29,354372.4966622166,335375.19142419624,341455.73949924746
690,2023-10-02,356809.0787716959,328943.3384379788,340799.0149131208
691,2023-10-03,357142.85714285745,329862.17457886704,342153.5093720071
692,2023-10-04,356475.3004005343,330321.5926493112,341619.9206457792
693,2023-10-05,354906.542056075,330781.01071975526,342522.9169517034
694,2023-10-06,353938.58477970655,330781.01071975526,341578.8753591463
695,2023-10-09,354072.09612817114,335375.1914241963,341168.4224928171
696,2023-10-10,353237.6502002672,334915.7733537522,341784.10179231083
697,2023-10-11,353204.272363151,335375.1914241963,341702.011219045
698,2023-10-12,355707.6101468627,335375.1914241963,341578.8753591462
699,2023-10-13,355974.632843792,335375.1914241963,341743.0565056779
700,2023-10-16,354606.1415220296,329402.75650842296,341825.14707894373
701,2023-10-17,354639.5193591457,335834.60949464043,341496.78478588036
702,2023-10-18,355707.6101468627,335834.60949464043,341743.0565056779
703,2023-10-19,354639.5193591458,335834.60949464043,341784.1017923108
704,2023-10-20,354339.11882510036,335834.60949464043,341168.42249281704
705,2023-10-23,352269.6929238988,336294.0275650846,341332.60363934864
706,2023-10-24,354706.27503337804,335834.60949464043,340799.0149131207
707,2023-10-25,355574.0987983981,335834.60949464043,340634.833766589
708,2023-10-26,355807.74365821114,336294.0275650846,341373.64892598154
709,2023-10-27,355674.2323097465,335834.60949464043,341825.1470789436
710,2023-10-30,354205.60747663566,328943.3384379789,342358.73580517154
711,2023-10-31,356008.010680908,335834.60949464043,341907.2376522094
712,2023-11-01,356742.3230974634,336294.0275650846,341825.1470789436
713,2023-11-02,354205.60747663566,336294.0275650846,349664.796825831
714,2023-11-03,350534.0453938586,335834.60949464043,341702.01121904486
715,2023-11-06,351201.6021361818,335375.19142419635,341332.6036393486
716,2023-11-07,352269.69292389875,333996.93721286405,341578.8753591461
717,2023-11-08,352436.5821094795,334456.3552833082,341619.92064577906
718,2023-11-09,353504.6728971965,334456.3552833082,341578.8753591461
719,2023-11-10,353337.7837116157,334456.3552833082,341989.32822547527
720,2023-11-13,352670.2269692926,329862.1745788671,341907.2376522095
721,2023-11-14,347496.6622162886,334915.7733537523,341496.7847858803
722,2023-11-15,348431.24165554094,333078.10107197583,340593.7884799561
723,2023-11-16,348364.4859813087,333078.1010719758,341455.7394992474
724,2023-11-17,346528.7049399201,332618.6830015317,341168.422492817
725,2023-11-20,345360.4806408547,331240.4287901994,341866.19236557663
726,2023-11-21,345694.2590120162,329402.756508423,341989.3282254753
727,2023-11-22,346862.4833110816,325727.4119448702,342112.4640853741
728,2023-11-24,345126.8357810416,325727.41194487014,342071.41879874124
729,2023-11-27,344459.2790387185,325267.99387442606,341948.2829388425
730,2023-11-28,342957.2763684915,327565.0842266466,342153.5093720071
731,2023-11-29,343024.0320427238,324349.1577335378,342399.7810918046
732,2023-11-30,345460.6141522031,325267.99387442606,342030.37351210834
733,2023-12-01,344692.9238985315,325267.993874426,342112.46408537414
734,2023-12-04,345927.9038718292,324349.1577335377,341578.8753591463
735,2023-12-05,347296.39519359154,328024.50229709054,342399.7810918046
736,2023-12-06,347630.17356475315,328483.9203675347,341989.3282254754
737,2023-12-07,345594.12550066767,328024.50229709054,341866.1923655767
738,2023-12-08,347162.8838451269,328483.9203675347,342112.46408537414
739,2023-12-11,347463.28437917226,327565.08422664646,342440.8263784376
740,2023-12-12,346695.5941255007,329402.75650842284,342071.4187987413
741,2023-12-13,343357.81041388516,329862.174578867,342317.6905185388
742,2023-12-14,340320.42723631504,329402.75650842284,341866.19236557675
743,2023-12-15,342289.71962616814,324808.5758039818,341907.23765220965
744,2023-12-18,342156.20827770355,324808.5758039818,340840.0601997538
745,2023-12-19,341021.3618157543,327565.0842266464,341127.37720618414
746,2023-12-20,341822.429906542,324808.5758039818,341045.28663291835
747,2023-12-21,339919.8931909212,327565.0842266464,341784.10179231083
748,2023-12-22,339452.6034712951,328024.5022970905,341209.46777945
749,2023-12-26,338684.9132176235,328024.5022970905,341373.6489259817
750,2023-12-27,337082.777036048,328024.5022970905,341414.6942126146
751,2023-12-28,337883.84512683575,328024.5022970905,341784.10179231083
752,2023-12-29,338217.62349799724,326646.2480857582,337802.70898891776
