,Date,CNY,INR,USD,Net,Adjusted
310,2022-03-28,30325.4168987127,241462.55352314288,30275.832113288165,302063.80253514374,False
311,2022-03-29,30114.24990244555,241462.55352314288,30176.606129697157,301753.4095552856,False
312,2022-03-30,29927.56603618039,241083.49142969996,30033.720713326107,301044.7781792065,False
313,2022-03-31,30088.83078504309,150444.18053013735,120129.84015471775,300662.8514698982,True
314,2022-04-01,30186.770220006103,150207.26056079855,120256.57610635138,300650.606887156,False
315,2022-04-04,30296.95208433949,150681.10049947616,120383.312057985,301361.36464180064,False
316,2022-04-05,30070.03321025809,60140.066420516174,210263.08737101487,300473.1870017891,True
317,2022-04-06,30109.332539878415,60140.066420516174,210179.5169865272,300428.9159469218,False
318,2022-04-07,30186.63007645508,150706.7086888915,120746.84042748575,301640.1791928323,True
319,2022-04-08,30201.761219350545,150706.7086888915,120683.24762146731,301591.71752970933,False
320,2022-04-11,30164.69567027423,241091.17979997402,30164.69567027423,301420.5711405225,True
321,2022-04-12,30273.364642968107,241470.25398204944,30132.909900337167,301876.5285253547,False
322,2022-04-13,30149.60275740008,241091.17979997402,30256.079758843294,301496.8623162174,False
323,2022-04-14,30199.6834467859,241597.14973907772,30199.6834467859,301996.5166326495,True
324,2022-04-18,30221.830699897604,241774.20213686774,30221.830699897604,302217.86353666295,True
325,2022-04-19,30275.80896469202,241774.20213686777,30202.033876433765,302252.0449779936,False
326,2022-04-20,30104.877792843028,242533.3048123367,30269.343076210822,302907.52568139054,False
327,2022-04-21,30161.854850126023,243671.95882554015,30202.033876433765,304035.84755209996,False
328,2022-04-22,30353.77756939507,244810.61283874363,30205.993241126533,305370.3836492652,False
329,2022-04-25,30512.71357128975,246708.36952741607,30273.302440903586,307494.38553960936,False
330,2022-04-26,30677.647158161588,248985.67755382298,30301.017993752965,309964.3427057375,False
331,2022-04-27,30872.568669919216,248985.67755382298,30403.96147576493,310262.2076995071,False
332,2022-04-28,31073.487766653998,248985.67755382298,30277.261805596358,310336.42712607334,False
333,2022-04-29,30875.56746240779,251642.53691796437,30324.774181909568,312842.8785622817,False
334,2022-05-02,31109.47327651694,250883.4342424954,30297.058629060193,312289.9661480725,False
335,2022-05-03,31028.505879325312,250883.4342424954,30297.058629060193,312208.99875088094,False
