,Date,Govt,ESG,Shariah,Net,Adjusted
206,2021-10-27,31250.972920884717,31217.996967397976,245424.21834961654,307893.1882378992,False
207,2021-10-28,31145.209509077198,31546.25224211413,245176.18983183015,307867.6515830215,False
208,2021-10-29,31240.396579703956,31699.642557402054,245052.17557293695,307992.2147100429,False
209,2021-11-01,30975.98805018517,31745.65965198843,244928.16131404377,307649.80901621736,False
210,2021-11-02,31113.480485534947,31834.626034855424,245176.18983183015,308124.2963522205,False
211,2021-11-03,30791.95971364009,31981.88073753183,244928.16131404377,307702.0017652157,False
212,2021-11-04,31115.595753771093,32202.76279154644,245672.24686740286,308990.6054127204,False
213,2021-11-05,31580.954765724164,32227.3052419925,246168.30390297566,309976.56391069235,False
214,2021-11-08,31521.727255111953,32300.93259333071,246168.30390297566,309990.96375141834,False
215,2021-11-09,31932.08929292511,32230.373048298265,246044.28964408243,310206.7519853058,False
216,2021-11-10,31348.27525974762,31945.067061862726,245052.17557293695,308345.5178945473,False
217,2021-11-11,31301.739358552317,31963.47389969728,244928.16131404377,308193.37457229337,False
218,2021-11-12,30856.467419071952,123198.00809823666,154282.33709535972,308336.8126126684,True
219,2021-11-15,30469.007534966313,123010.34928925228,154126.25987017475,307605.61669439333,False
220,2021-11-16,30840.82502270956,215663.81676902954,61683.9008120496,308188.54260378866,True
221,2021-11-17,31085.239251750394,214765.5577821082,61715.133166891144,307565.9302007498,False
222,2021-11-18,30806.11109258898,123224.44437035588,153799.9891821386,307830.5446450835,True
223,2021-11-19,30826.10414445783,30826.10414445783,246376.95605954746,308029.1643484631,True
224,2021-11-22,30464.56854718527,30700.41454857203,245878.46955259843,307043.45264835574,False
225,2021-11-23,30603.442588554095,122190.28154629008,153024.4686154284,305818.1927502726,True
226,2021-11-24,30665.92419718019,30665.924197180197,245097.3630003995,306429.2113947599,True
227,2021-11-26,31440.82256778051,29970.432491545653,244600.20810587538,306011.46316520154,False
228,2021-11-29,30685.35790433797,122510.83183932616,153426.7895216898,306622.9792653539,True
