,Date,Close
0,2021-01-04,100.0
1,2021-01-05,99.99422728416289
2,2021-01-06,99.56508244154617
3,2021-01-07,99.71424072458723
4,2021-01-08,99.88076005121378
5,2021-01-11,99.50869513632273
6,2021-01-12,99.52435324031326
7,2021-01-13,100.07611154369233
8,2021-01-14,99.52813903337538
9,2021-01-15,99.46241552174669
10,2021-01-19,99.94679979552991
11,2021-01-20,100.37625086834035
12,2021-01-21,100.12943144942692
13,2021-01-22,100.18782584954569
14,2021-01-25,100.72215411404304
15,2021-01-26,100.44810615017319
16,2021-01-27,99.72741202417062
17,2021-01-28,99.84665109347115
18,2021-01-29,98.95143400405698
19,2021-02-01,99.64352255253822
20,2021-02-02,99.84200872414232
21,2021-02-03,99.53833389094066
22,2021-02-04,99.9427572781136
23,2021-02-05,99.73742272628873
24,2021-02-08,99.82563457007035
25,2021-02-09,99.77769112166017
26,2021-02-10,99.96405167271183
27,2021-02-11,99.8228614604498
28,2021-02-12,99.73874575263083
29,2021-02-16,99.2133115145737
30,2021-02-17,99.34342261100316
31,2021-02-18,99.69005284968976
32,2021-02-19,99.1236715379744
33,2021-02-22,98.80238110503153
34,2021-02-23,98.71163912724363
35,2021-02-24,98.64829625667917
36,2021-02-25,97.60337372536753
37,2021-02-26,98.10266876326895
38,2021-03-01,98.58871155602881
39,2021-03-02,98.36273914650455
40,2021-03-03,97.89480213066997
41,2021-03-04,97.59723055968216
42,2021-03-05,97.65901082962891
43,2021-03-08,97.12949581898448
44,2021-03-09,97.84103305937433
45,2021-03-10,98.1168785041061
46,2021-03-11,98.14107546967706
47,2021-03-12,97.37627265382571
48,2021-03-15,97.76331937826606
49,2021-03-16,97.6948648278714
50,2021-03-17,98.12002712197486
51,2021-03-18,97.20946337625143
52,2021-03-19,97.49296316896971
53,2021-03-22,97.65332714795183
54,2021-03-23,97.58221474500434
55,2021-03-24,97.65844532684893
56,2021-03-25,97.56854827779115
57,2021-03-26,97.5225777710706
58,2021-03-29,97.38277340594841
59,2021-03-30,97.60818414118488
60,2021-03-31,97.73549756727863
61,2021-04-01,98.074260254413
62,2021-04-05,98.0876959577089
