,Date,AUD,CAD,USD,Net,Adjusted
72,2021-04-19,30426.06742348085,30192.57589912478,239962.1076608313,300580.75098343694,False
73,2021-04-20,30079.464060503393,30079.464060503393,240635.14866531137,300794.07678631815,True
74,2021-04-21,30079.464060503396,30320.09977298742,240424.15774144875,300823.72157493955,False
75,2021-04-22,30103.084994323868,30103.084994323868,240825.15326053087,301031.3232491786,True
76,2021-04-23,30336.442242341884,30103.084994323865,239585.82530660063,300025.3525432664,False
77,2021-04-26,30103.084994323868,30103.084994323865,239453.98190724634,299660.1518958941,False
78,2021-04-27,29869.727746305856,29862.260314369276,239717.6687059549,299449.65676663,False
79,2021-04-28,30103.084994323868,29862.260314369276,238926.60830982923,298891.9536185224,False
80,2021-04-29,29869.727746305856,29621.435634414687,238926.60830982923,298417.7716905498,False
81,2021-04-30,30103.084994323868,29621.435634414687,240693.30986117662,300417.83048991516,False
82,2021-05-03,30103.084994323868,29621.435634414687,239823.14342543835,299547.6640541769,False
83,2021-05-04,30044.41991697861,30043.363117185145,240355.35933582878,300443.14236999257,True
84,2021-05-05,30277.32239695519,30043.363117185145,240408.01687977352,300728.7023939139,False
85,2021-05-06,30044.41991697861,30043.363117185145,239460.18108876795,299547.9641229317,False
86,2021-05-07,29717.513507625157,29717.513507625157,237739.6693389883,297174.6963542386,True
87,2021-05-10,29664.176655727024,118435.67621730044,148323.12286726813,296422.9757402956,True
88,2021-05-11,29897.75284986661,118435.67621730042,148208.0289907499,296541.45805791696,False
89,2021-05-12,29897.75284986661,118435.67621730042,149145.22198525543,297478.6510524225,False
90,2021-05-13,29777.799517600113,208219.71496112412,59555.599035200226,297553.1135139244,True
91,2021-05-14,29777.799517600113,209940.5390517119,59273.40721608026,298991.74578539224,False
92,2021-05-17,29720.529569035807,118882.1182761432,148379.30035807425,296981.94820325327,True
93,2021-05-18,29720.529569035807,118882.1182761432,147606.320185515,296208.96803069406,False
94,2021-05-19,29490.137866950256,118882.1182761432,148329.96119812367,296702.2173412171,False
95,2021-05-20,29950.921271121355,118882.1182761432,147704.99850541618,296538.0380526807,False
96,2021-05-21,29665.302047024947,29665.302047024947,237099.37575439,296429.9798484399,True
97,2021-05-24,29665.30204702495,29665.302047024943,236598.9438348906,295929.5479289405,False
98,2021-05-25,29665.30204702495,29420.13426151234,236098.51191539125,295183.9482239286,False
99,2021-05-26,29648.265689259784,29648.265689259784,237186.04038552794,296482.5717640475,True
100,2021-05-27,29629.817568644885,29629.817568644885,237038.44836620628,296298.0835034961,True
101,2021-05-28,29645.57671100135,29645.57671100135,237164.92946281217,296456.0828848149,True
102,2021-06-01,29645.57671100135,29645.57671100135,236638.07190541393,295929.2253274166,False
103,2021-06-02,29645.57671100135,29645.57671100135,236822.47205050333,296113.62547250604,False
104,2021-06-03,29645.57671100135,29400.57194479473,238403.04472269802,297449.1933784941,False
105,2021-06-04,29875.387383179655,29645.57671100135,237454.7011193812,296975.6652135622,False
106,2021-06-07,29645.57671100135,29645.57671100135,236954.18643985287,296245.33986185555,False
107,2021-06-08,29645.57671100135,29645.57671100135,237296.6438521617,296587.7972741644,False
108,2021-06-09,29645.57671100135,29645.57671100135,237402.01536364137,296693.16878564405,False
109,2021-06-10,29658.746740505125,29658.746740505125,237270.2378193315,296587.7313003417,True
110,2021-06-11,29658.746740505125,29658.74674050513,238534.55524998516,297852.0487309954,False
111,2021-06-14,29822.171531996362,29822.171531996362,238577.00204551735,298221.34510951006,True
112,2021-06-15,29822.17153199636,29577.727503045575,238629.7145956821,298029.613630724,False
113,2021-06-16,29822.17153199636,29822.171531996362,240184.7348255413,299829.077889534,False
114,2021-06-17,30051.57285147326,30066.615560947153,242187.8117318006,302306.000144221,False
115,2021-06-18,30280.974170950154,30066.615560947153,243083.92508460084,303431.51481649815,False
116,2021-06-21,30510.375490427046,30311.05958989794,242108.74290655353,302930.1779868785,False
117,2021-06-22,30510.375490427046,30311.05958989794,241766.11133048285,302587.5464108078,False
118,2021-06-23,30280.974170950154,30066.615560947153,241950.60525605938,302298.19498795667,False
119,2021-06-24,30280.974170950154,30066.615560947153,242003.31780622408,302350.9075381214,False
120,2021-06-25,30280.974170950154,30066.615560947153,241976.96153114171,302324.551263039,False
121,2021-06-28,30280.974170950154,30066.615560947153,242161.45545671825,302509.04518861556,False
122,2021-06-29,30280.974170950154,30066.615560947153,242609.51213311835,302957.10186501563,False
123,2021-06-30,30510.375490427046,30311.05958989794,243637.40686133038,304458.8419416554,False
124,2021-07-01,30510.375490427046,30311.05958989794,244059.10726264812,304880.5423429731,False
125,2021-07-02,30739.776809903946,30311.05958989794,243083.92508460084,304134.7614844027,False
126,2021-07-06,30510.375490427046,30066.615560947153,243927.3258872363,304504.3169386105,False
127,2021-07-07,30510.375490427046,30555.503618848736,244164.53236297754,305230.4114722533,False
128,2021-07-08,30739.776809903946,30555.503618848736,243426.55666067151,304721.8370894242,False
129,2021-07-09,30434.50440820069,30434.50440820069,243474.3971077648,304343.40592416615,True
130,2021-07-12,30209.06363480661,30191.028372935085,243738.66976282588,304138.76177056757,False
131,2021-07-13,30209.06363480661,30434.50440820069,245112.88756914344,305756.4556121507,False
132,2021-07-14,30209.06363480661,30434.50440820069,244214.36054193578,304857.92858494306,False
133,2021-07-15,30540.4600689579,30541.02331864018,244330.32092845708,305411.80431605515,True
134,2021-07-16,30768.373950069523,30785.3515051893,244514.97999199617,306068.705447255,False
135,2021-07-19,30659.630277165255,30659.630277165255,245276.45642142105,306595.71697575157,True
136,2021-07-20,30886.7386495887,30902.960676190374,245487.69677575104,307277.3961015301,False
137,2021-07-21,30669.648512712272,30669.648512712272,245356.06279970077,306695.3598251253,True
138,2021-07-22,30669.648512712276,30428.15521733659,245541.23718671937,306639.04091676825,False
139,2021-07-23,30444.13639129527,30428.15521733659,245779.31854145767,306651.61015008955,False
140,2021-07-26,30618.93316911517,30618.456522326273,244951.46535292125,306188.8550443627,True
141,2021-07-27,30393.79395463638,30375.452899133204,244369.82129056135,305139.06814433093,False
142,2021-07-28,30531.6388950823,30531.6388950823,244252.67615295493,305315.9539431195,True
143,2021-07-29,30385.660911658295,30385.420220656797,243085.16326739977,303856.24439971487,True
144,2021-07-30,30162.23693436669,30142.336858891544,243905.50292136119,304210.0767146194,False
145,2021-08-02,30385.66091165829,30385.420220656797,243587.95208756963,304359.03321988473,False
146,2021-08-03,30385.66091165829,30385.420220656797,243667.33979601754,304438.4209283326,False
147,2021-08-04,30162.23693436669,30385.420220656797,244170.1286161874,304717.7857712109,False
148,2021-08-05,30162.23693436669,30385.420220656797,244090.74090773956,304638.39806276304,False
149,2021-08-06,30162.23693436669,30385.420220656797,245572.64479876656,306120.30195379007,False
150,2021-08-09,30697.59348744444,30698.200214679673,245586.99826806903,306982.79197019315,True
151,2021-08-10,30697.593487444443,30698.200214679673,245877.633768978,307273.4274711021,False
152,2021-08-11,30663.346982385876,30662.82535041638,245306.7758590869,306632.94819188915,True
153,2021-08-12,30663.346982385876,30662.82535041638,245650.009965875,306976.1822986773,False
154,2021-08-13,30560.324587152496,30560.324587152496,244482.08321045354,305602.73238475854,True
155,2021-08-16,30560.324587152496,30560.324587152496,244772.75581262767,305893.40498693264,False
156,2021-08-17,30745.448988220294,30745.912668442143,245967.30134753702,307458.66300419945,True
157,2021-08-18,30793.72131379767,30793.60186688529,246348.88092175993,307936.2041024429,True
158,2021-08-19,30931.446852791978,30931.791813305594,247454.33450644466,309317.57317254227,True
159,2021-08-20,30982.429109077806,30982.429109077806,247857.958245585,309822.8164637406,True
160,2021-08-23,30982.429109077806,30982.429109077802,246426.47912844468,308391.3373466003,False
161,2021-08-24,30774.20942475178,30774.15758926335,246193.93755707468,307742.3045710898,True
162,2021-08-25,30552.81223464565,30531.841387773085,246034.91466706042,307119.5682894792,False
163,2021-08-26,30749.728137594335,30750.228890286257,246006.20707554213,307506.1641034227,True
164,2021-08-27,30699.656077158288,30699.656077158288,245595.8266443562,306995.13879867276,True
165,2021-08-30,30642.0832095144,30642.035068872392,245139.96963791762,306424.0879163044,True
166,2021-08-31,30637.117049166594,30637.117049166594,245096.91169832653,306371.1457966597,True
167,2021-09-01,30637.11704916659,30637.117049166594,244620.63571748126,305894.8698158144,False
168,2021-09-02,30413.488457566837,30637.117049166594,244038.52062978147,305089.1261365149,False
169,2021-09-03,30189.859865967082,30637.117049166594,243535.78487222255,304362.7617873562,False
170,2021-09-07,29966.23127436733,30393.96532655416,244805.85415447663,305166.0507553981,False
171,2021-09-08,30189.859865967082,30637.117049166594,245149.8312517538,305976.8081668875,False
172,2021-09-09,30413.488457566837,30880.268771779025,244700.01504762215,305993.772276968,False
173,2021-09-10,30625.306464837933,30625.837004410438,245006.59089298712,306257.7343622355,True
174,2021-09-13,30625.30646483793,30625.837004410438,245112.44813683807,306363.5916060864,False
175,2021-09-14,30625.30646483793,30384.688681541065,245191.84106972627,306201.83621610526,False
176,2021-09-15,30624.47416405183,30624.47416405183,244995.22521465246,306244.1735427561,True
177,2021-09-16,30675.271527669964,30675.22755196178,245407.66919947264,306758.1682791044,True
178,2021-09-17,30812.571790522517,30812.571790522517,246500.0887199909,308125.2323010359,True
179,2021-09-20,30869.8554289188,30869.8554289188,246957.9615811467,308697.6724389843,True
180,2021-09-21,30869.8554289188,30869.8554289188,246852.01650968334,308591.7273675209,False
181,2021-09-22,30869.8554289188,30869.8554289188,247540.6594741953,309280.3703320329,False
182,2021-09-23,30869.8554289188,30869.8554289188,246587.15383102483,308326.8646888624,False
183,2021-09-24,30846.61627015024,30846.572607104255,246776.94679974488,308470.13567699934,True
184,2021-09-27,31071.774053144032,30603.68620862312,246909.15345719678,308584.6137189639,False
185,2021-09-28,30938.8358045728,30938.2288589972,247512.53429127604,309389.59895484603,True
186,2021-09-29,31164.66672285435,31183.77035787813,249017.08952798316,311365.52660871565,False
187,2021-09-30,31390.4976411359,31429.31185675906,248779.5281748189,311599.33767271385,False
188,2021-10-01,31164.66672285435,31183.77035787813,248225.2183507689,310573.6554315014,False
189,2021-10-04,30949.49148860549,30949.489972189906,247596.14542277966,309495.12688357505,True
190,2021-10-05,30949.49148860549,30949.489972189906,248044.83260668194,309943.81406747736,False
191,2021-10-06,31070.618774701543,31070.61877091287,248567.3772931897,310708.6148388041,True
192,2021-10-07,31070.618774701543,31070.618770912868,248435.53928677557,310576.77683239,False
193,2021-10-08,31070.618774701543,30824.02655844531,248040.0252675332,309934.67060068005,False
194,2021-10-11,31070.618774701543,30824.02655844531,248699.21529960382,310593.8606327507,False
195,2021-10-12,30843.825936929996,30824.02655844531,249226.56732526034,310894.41982063564,False
196,2021-10-13,30973.10074241823,30973.051274908546,247787.396291353,309733.5483086798,True
197,2021-10-14,30745.35735460633,30725.266864709276,247471.34093894056,308941.9651582562,False
198,2021-10-15,30888.570222019305,123323.7846319469,154444.64463309373,308656.99948705995,True
199,2021-10-18,30888.570222019305,123323.78463194688,154461.08540854967,308673.44026251585,False
200,2021-10-19,30888.570222019305,123323.78463194688,154198.03300125466,308410.3878552208,False
201,2021-10-20,30659.765998152496,123323.78463194688,153819.89516576804,307803.4457958674,False
202,2021-10-21,30430.961774285686,122329.23798168926,154165.15145034276,306925.3512063177,False
203,2021-10-22,30659.765998152496,123323.78463194688,153902.09904304772,307885.6496731471,False
204,2021-10-25,30659.765998152496,123323.78463194688,154230.91455216653,308214.4651822659,False
205,2021-10-26,30430.961774285686,123323.78463194688,154461.08540854967,308215.8318147822,False
206,2021-10-27,30430.961774285686,123323.78463194688,154313.11842944621,308067.8648356788,False
207,2021-10-28,30430.961774285686,123323.78463194688,153474.6388811933,307229.38528742583,False
208,2021-10-29,30430.961774285686,122329.23798168926,154740.57859130067,307500.7783472756,False
209,2021-11-01,30809.127448861993,30810.074638659076,246250.4045767582,307869.6066642793,True
210,2021-11-02,30809.127448861993,30810.074638659076,246801.2416555942,308420.4437431153,False
211,2021-11-03,30804.8793564908,30804.8793564908,246438.43250125757,308048.19121423917,True
212,2021-11-04,30804.8793564908,30804.879356490797,247724.9744991866,309334.7332121682,False
213,2021-11-05,30973.427894054417,30973.427894054417,247787.07033175937,309733.9261198682,True
214,2021-11-08,30902.461198723926,30902.461198723926,247219.33497808556,309024.2573755334,True
215,2021-11-09,30902.461198723922,30655.241509134135,246982.76145179072,308540.46415964875,False
216,2021-11-10,31110.88205952215,31109.743670084543,248887.05647617712,311107.6822057838,True
217,2021-11-11,31110.88205952215,31360.628699681998,249752.9787601744,312224.4895193785,False
218,2021-11-12,31339.63854525393,31611.513729279457,249621.77841411417,312572.93068864755,False
219,2021-11-15,31110.88205952215,31360.628699681998,250356.50035205125,312828.0111112554,False
220,2021-11-16,31110.88205952215,31360.628699681998,251694.74388186517,314166.25464106933,False
221,2021-11-17,31339.63854525393,31611.513729279457,251458.58325895685,314409.73553349025,False
222,2021-11-18,31568.395030985706,31611.513729279457,250697.62125180775,313877.53001207294,False
223,2021-11-19,31339.63854525393,31611.513729279457,252088.34492004573,315039.4971945791,False
224,2021-11-22,31568.395030985706,31862.398758876912,253216.66789616336,316647.46168602596,False
225,2021-11-23,31568.395030985706,31862.398758876912,253190.42782695132,316621.2216168139,False
226,2021-11-24,31568.395030985706,31862.398758876912,254108.83024937264,317539.62403923523,False
227,2021-11-26,31797.151516717488,31862.398758876912,252140.8250584698,315800.37533406424,False
228,2021-11-29,32025.90800244927,31862.398758876912,252796.82678877076,316685.13355009694,False
229,2021-11-30,32025.90800244927,31862.398758876912,251878.4243663494,315766.7311276756,False
230,2021-12-01,31617.505657254536,31617.505657254536,252937.78621962713,316172.7975341362,True
231,2021-12-02,31843.344983377785,31617.505657254536,253148.4579832666,316609.3086238989,False
232,2021-12-03,31658.29746534441,31658.195549561387,253266.01930887988,316582.5123237857,True
233,2021-12-06,31882.82439772274,31658.195549561387,253713.95130307996,317254.9712503641,False
234,2021-12-07,31746.57627770465,31746.35546397918,253972.49062795023,317465.42236963403,True
235,2021-12-08,31299.441400553882,31250.318659854503,252707.5036454721,315257.2637058805,False
236,2021-12-09,31626.936027138032,31627.991524789282,253026.53015773004,316281.4577096574,True
237,2021-12-10,31854.467941002335,31627.991524789282,252448.3039539833,315930.76341977494,False
238,2021-12-13,31664.040466982784,31663.950400953774,253311.93803074904,316639.9288986856,True
239,2021-12-14,31754.446187714166,31754.67262650021,254037.21119805408,317546.33001226844,True
240,2021-12-15,31981.26366048355,32002.756006394742,253879.3750929295,317863.3947598078,False
241,2021-12-16,31754.44618771417,31754.67262650021,252642.99226945345,316152.11108366784,False
242,2021-12-17,31527.628714944778,31754.67262650021,254037.21119805408,317319.5125394991,False
243,2021-12-20,31796.861882989095,31796.861882989095,254373.91993399776,317967.643699976,True
244,2021-12-21,31796.861882989095,31796.861882989095,254215.84188950225,317809.56565548043,False
245,2021-12-22,31571.352224244492,31796.861882989095,253135.64191878305,316503.85602601664,False
246,2021-12-23,31611.361787523638,31612.026832277665,252896.2146582212,316119.6032780225,True
247,2021-12-27,31582.651694347856,31582.609296968192,252665.19521435414,315830.4562056702,True
248,2021-12-28,31582.651694347856,31582.609296968196,252954.43625372954,316119.69724504557,False
249,2021-12-29,31582.651694347856,31582.609296968196,252244.4809752627,315409.74196657876,False
250,2021-12-30,31582.651694347856,31582.609296968196,252349.65953503558,315514.92052635166,False
251,2021-12-31,31582.651694347856,31335.870161835628,251560.82033673913,314479.3421929226,False
252,2022-01-03,31582.651694347856,31335.870161835628,253059.61481350235,315978.13666968583,False
253,2022-01-04,31811.511489234435,31582.609296968196,253191.08801321845,316585.2087994211,False
254,2022-01-05,31582.651694347856,31335.870161835628,252928.14161378628,315846.66346996976,False
255,2022-01-06,31582.651694347856,31582.609296968196,253085.90945344558,316251.17044476164,False
256,2022-01-07,32040.37128412101,31335.870161835628,251744.8828163416,315121.1242622982,False
257,2022-01-10,31811.511489234435,31089.131026703064,252402.24881492197,315302.89133085945,False
258,2022-01-11,31457.672878809317,31457.368562333628,251660.8033032969,314575.8447444399,True
259,2022-01-12,31457.672878809317,31209.67274688218,250029.03486522907,312696.38049092056,False
260,2022-01-13,31143.988041485645,124343.4520667896,155721.68026372136,311209.1203719966,True
261,2022-01-14,31143.98804148564,124343.45206678958,156345.94694269818,311833.38705097337,False
262,2022-01-18,31320.80157586691,31320.801575866906,250333.30715466593,312974.91030639975,True
263,2022-01-19,31320.801575866913,31320.801575866906,249758.00863200816,312399.611783742,False
264,2022-01-20,31300.10602392479,124965.87172630975,156500.5301196239,312766.5078698584,True
265,2022-01-21,31260.30437690442,31260.304376904416,249848.21806988327,312368.82682369207,True
266,2022-01-24,31260.304376904423,31510.38681191965,250579.68504039317,313350.3762292173,False
267,2022-01-25,31365.364196643626,31365.364196643626,250922.251844309,313652.98023759626,True
268,2022-01-26,31365.364196643626,31365.364196643626,252334.42501779442,315065.15341108164,False
269,2022-01-27,31731.855971059063,31732.47791075835,253862.19137034382,317326.5252521612,True
270,2022-01-28,32185.16819921705,31732.477910758345,253888.29276777033,317805.9388777457,False
271,2022-01-31,32411.82431329604,31982.33994155172,251982.8907556343,316377.055010482,False
272,2022-02-01,31958.512085138056,31732.477910758345,251591.36979423647,315282.35979013285,False
273,2022-02-02,31388.114079186053,31388.114079186053,251103.19344434488,313879.421602717,True
274,2022-02-03,31388.114079186056,31388.114079186056,249637.5087629937,312413.73692136584,False
275,2022-02-04,31267.546632875004,31267.546632875004,250139.77060254166,312674.86386829166,True
276,2022-02-07,31490.886251681255,31267.546632875008,249930.1855412911,312688.6184258474,False
277,2022-02-08,31309.29882256497,31309.29882256497,250475.2271926342,313093.82483776414,True
278,2022-02-09,31309.29882256497,31309.298822564968,250082.38649753906,312700.984142669,False
279,2022-02-10,31263.004066781672,31263.448257197455,250107.58605757955,312634.03838155867,True
280,2022-02-11,31424.625737146147,31424.22304528609,251397.00589716906,314245.85467960127,True
281,2022-02-14,31424.625737146147,31424.22304528609,252155.8020223791,315004.65080481133,False
282,2022-02-15,31424.625737146147,31424.22304528609,251161.51744451767,314010.3662269499,False
283,2022-02-16,31424.625737146147,31424.22304528609,250402.72131930766,313251.5701017399,False
284,2022-02-17,31200.16412473796,31424.22304528609,250664.37515558695,313288.762325611,False
285,2022-02-18,31200.16412473796,31424.22304528609,251292.34436265737,313916.73153268144,False
286,2022-02-22,31413.266341492188,31413.80009761818,251310.29029553712,314137.3567346475,True
287,2022-02-23,31187.27161961095,31413.80009761818,251729.0099294774,314330.08164670656,False
288,2022-02-24,31187.27161961095,31168.37978435554,254215.15775599788,316570.8091599644,False
289,2022-02-25,31639.26106337343,31413.80009761818,252854.31894569192,315907.38010668353,False
290,2022-02-28,31413.26634149219,31413.80009761818,253089.8487397833,315916.91517889366,False
291,2022-03-01,31726.389528118954,31726.342328049308,253821.91883379084,317274.6506899591,True
292,2022-03-02,31726.38952811895,31726.34232804931,253769.80469379827,317222.53654996655,False
293,2022-03-03,31777.805810713016,31777.755943035318,254228.08340584574,317783.6451595941,True
294,2022-03-04,31545.851023773503,32029.96035528163,256463.85548610985,320039.666865165,False
295,2022-03-07,31313.896236833993,32029.96035528163,258127.68587142267,321471.5424635383,False
296,2022-03-08,32134.302370463367,32135.77626180025,257086.21009440187,321356.2887266655,True
297,2022-03-09,32606.865640617234,32386.837013845565,254257.37939580609,319251.0820502689,False
298,2022-03-10,32016.517872483644,32016.517872483644,256130.96040813267,320163.9961530999,True
299,2022-03-11,31782.820661735586,32016.517872483644,257716.99112429307,321516.3296585123,False
300,2022-03-14,32134.09498536707,32133.470053579007,257075.11584169592,321342.68088064203,True
301,2022-03-15,32603.20586106586,32386.48950281979,257101.06729695955,322090.7626608452,False
302,2022-03-16,32030.011224765363,32030.011224765363,256237.76706845086,320297.7895179816,True
303,2022-03-17,31861.56758175522,31862.09382516781,254898.400034647,318622.06144157005,True
304,2022-03-18,31846.69313644008,31847.229740823408,254782.5671629408,318476.4900402043,True
305,2022-03-21,31917.502487154765,31917.50382782728,255341.4387440355,319176.4450590175,True
306,2022-03-22,31917.502487154765,31917.50382782728,255315.5157553305,319150.5220703125,False
307,2022-03-23,31681.07654280547,31917.50382782728,255652.51460849523,319251.094979128,False
308,2022-03-24,31444.650598456177,31917.50382782728,256093.20541647988,319455.35984276334,False
309,2022-03-25,31444.650598456177,31664.190305384203,256145.05139388982,319253.8922977302,False
310,2022-03-28,31444.650598456177,31664.190305384203,256870.89507762922,319979.7359814696,False
311,2022-03-29,31444.650598456177,31664.190305384203,255082.20885698573,318191.0497608261,False
312,2022-03-30,31444.650598456177,31664.190305384203,253500.90654598206,316609.74744982243,False
313,2022-03-31,31444.650598456177,31664.190305384203,254848.9019586409,317957.7428624813,False
314,2022-04-01,31444.650598456177,31664.190305384203,255678.4375972002,318787.27850104054,False
315,2022-04-04,31681.07654280547,31664.190305384203,256611.6651905794,319956.93203876907,False
316,2022-04-05,32094.852397818893,32095.400904055423,256771.847641807,320962.1009436813,True
317,2022-04-06,32105.006971183695,32105.611251237267,256845.09460036882,321055.7128227898,True
318,2022-04-07,32194.25923640881,32194.25923640881,257553.26898367875,321941.7874564964,True
319,2022-04-08,32231.294893896753,32231.202362621247,257849.93943669813,322312.43669321615,True
320,2022-04-11,32264.747548076797,32264.74731689319,258118.65069426646,322648.14555923647,True
321,2022-04-12,32505.529246196773,32264.74731689319,259048.52875140583,323818.8053144958,False
322,2022-04-13,32264.747548076793,32264.74731689319,257989.5009641082,322518.9958290782,False
323,2022-04-14,32264.747548076793,32264.74731689319,259126.01858950072,323655.51345447067,False
324,2022-04-18,32505.529246196773,32264.74731689319,260314.19610695657,325084.47267004655,False
325,2022-04-19,32746.310944316752,32264.74731689319,260779.13513552624,325790.19339673617,False
