,Date,CNY,INR,USD,Net,Adjusted
454,2022-10-21,34210.15682527781,34210.53569540137,273684.4856762865,342105.1781969657,True
455,2022-10-24,34204.04841409572,34305.30172225844,272726.27608017257,341235.6262165267,False
456,2022-10-25,34173.24880742187,34173.96724865535,273391.7379892427,341738.95404531993,True
457,2022-10-26,34051.15849692757,34051.81702390623,272414.4191119213,340517.3946327551,True
458,2022-10-27,34327.41675638305,33445.41480293256,271092.8209597713,338865.6525190869,False
459,2022-10-28,34045.89208686721,34045.091089464186,272367.13669493754,340458.1198712689,True
460,2022-10-31,34310.45761677329,34139.26838155122,271706.3721711749,340156.0981694994,False
461,2022-11-01,34295.07589991828,34374.71161176882,273325.2452543933,341995.0327660804,False
462,2022-11-02,34255.083436095265,34280.53431968178,273160.0541234527,341695.6718792297,False
463,2022-11-03,34741.14568871342,34327.6229657253,273853.85687340336,342922.6255278421,False
464,2022-11-04,34110.49529765823,34374.71161176882,273160.0541234527,341645.2610328797,False
465,2022-11-07,33876.693201462156,33809.64785924659,270814.34006409545,338500.6811248042,False
466,2022-11-08,33722.87603291211,34045.091089464186,270351.80489746167,338119.772019838,False
467,2022-11-09,34008.97596641519,34139.26838155122,268964.1993975602,337112.4437455266,False
468,2022-11-10,33289.111617600975,34092.17973550771,268732.9318142433,336114.22316735203,False
469,2022-11-11,32698.453690368806,33856.73650529011,265891.6443620642,332446.83455772314,False
470,2022-11-14,32812.27839509584,33480.02733694196,265957.72081444046,332250.0265464783,False
471,2022-11-15,32732.293467449814,33291.67275276788,267576.5938976588,333600.5601178765,False
472,2022-11-16,32695.3773469978,33150.406814637325,267840.8997071638,333686.6838687989,False
473,2022-11-17,32821.50742520884,33385.85004485492,269261.54343325336,335468.90090331715,False
474,2022-11-18,32895.339666112865,33715.47056715955,269327.6198856296,335938.430118902,False
475,2022-11-21,33175.28691287395,33527.11598298548,269327.6198856296,336030.02278148907,False
476,2022-11-22,32984.553623871885,33715.47056715955,270021.42263558035,336721.44682661176,False
477,2022-11-23,33618.58253999761,33621.04899378545,268968.3919502835,336208.02348406654,True
478,2022-11-25,33605.187748484226,33605.249452352946,268841.9002013411,336052.33740217827,True
479,2022-11-28,33640.76080254376,33640.76080254376,269125.4586526623,336406.9802577498,True
480,2022-11-29,33684.90878259958,33828.4358976765,269059.5530670978,336572.8977473739,False
481,2022-11-30,33410.560620824064,33593.84202876058,268993.64748153323,335998.05013111787,False
